C4	34687	843
E4	34687	843
A4	34687	843
E4	35312	281
D4	35625	562
F2	35625	312
C3	35937	312
C4	36250	281
F3	36250	1125
D4	36562	562
A3	36562	843
E4	37187	281
E4	37500	843
C3	37500	312
G3	37812	312
C4	38125	1125
C5	38437	281
E4	38437	281
G4	38750	281
E4	39062	281
E4	39062	281
G4	39375	843
E2	39375	312
B2	39687	312
E3	40000	1125
G3	40312	843
B3	40312	843
E4	40312	843
E4	40625	281
E4	40937	281
D4	41250	281
F2	41250	312
C4	41562	281
C3	41562	312
C4	41875	312
F3	41875	1125
C4	42187	562
A3	42187	843
C4	42187	843
F4	42187	843
G3	42812	281
D4	43125	562
G2	43125	281
D3	43437	281
C4	43750	281
G3	43750	1125
E4	44062	562
B3	44062	281
G4	44062	281
D4	44375	281
D4	44687	281
B3	44687	281
C4	45000	1875
C3	45000	312
G3	45312	312
C4	45625	1125
E4	45937	281
G4	46250	281
C5	46562	281
C4	46875	562
E4	46875	843
G4	46875	843
C5	46875	843
C4	47812	843
G4	47812	843
G4	48437	281
C5	48750	843
C3	48750	312
G3	49062	312
C4	49375	1125
D5	49687	562
C5	49687	281
E4	49687	281
G4	50000	281
E5	50312	281
E4	50312	281
G5	50625	281
E2	50625	312
E5	50937	281
B2	50937	312
E5	51250	312
E3	51250	1125
E5	51562	562
G3	51562	281
E4	51562	281
B3	51875	281
A4	52187	281
G3	52187	281
C5	52500	562
F2	52500	312
C3	52812	312
C5	53125	281
F3	53125	1125
D5	53437	312
A3	53437	281
F4	53437	281
C5	53750	312
C4	53750	281
A4	54062	281
A3	54062	281
G4	54375	843
G2	54375	312
D3	54687	312
G3	55000	1125
B3	55312	281
G4	55312	281
D4	55625	281
G4	55937	281
B3	55937	281
C5	56250	843
C3	56250	312
G3	56562	312
C4	56875	1125
D5	57187	562
C5	57187	281
E4	57187	281
G4	57500	281
E5	57812	281
E4	57812	281
A5	58125	281
E2	58125	312
E5	58437	281
B2	58437	312
G5	58750	312
E3	58750	1125
G5	59062	562
G3	59062	843
B3	59062	843
E4	59062	843
E5	59687	281
C5	60000	562
F2	60000	312
C3	60312	312
C5	60625	281
F3	60625	1125
D5	60937	562
A3	60937	281
F4	60937	281
C4	61250	281
G5	61562	281
A3	61562	281
E5	61875	281
G2	61875	312
D5	62187	625
D3	62187	312
G3	62500	1125
D5	62812	281
B3	62812	281
G4	62812	281
D4	63125	281
E5	63437	281
B3	63437	281
G5	63750	843
E2	63750	312
B2	64062	312
E3	64375	1125
G5	64687	281
G3	64687	281
E4	64687	281
E5	65000	281
B3	65000	281
G5	65312	281
G3	65312	281
A5	65625	281
A2	65625	312
C6	65937	281
E3	65937	312
A5	66250	312
A3	66250	1125
A5	66562	562
C4	66562	843
E4	66562	843
A4	66562	843
E5	67187	281
D5	67500	562
F2	67500	312
C3	67812	312
C5	68125	281
F3	68125	312
D5	68437	562
G2	68437	312
D3	68750	312
E5	69062	281
G3	69062	281
E5	69375	1125
C3	69375	312
G3	69687	312
C4	70000	1125
C5	70312	281
E4	70312	281
G4	70625	281
E5	70937	281
E4	70937	281
G5	71250	1125
E2	71250	312
B2	71562	312
E3	71875	1125
G3	72187	843
B3	72187	843
E4	72187	843
E5	72812	140
D5	72968	140
A4	73125	281
F2	73125	312
C5	73437	562
C3	73437	312
F3	73750	281
C5	74062	562
G2	74062	312
D3	74375	312
D5	74687	281
G3	74687	281
D5	75000	281
C3	75000	312
C5	75312	625
G3	75312	312
C4	75625	1125
C5	75937	843
C5	75937	281
E4	75937	281
G4	76250	281
E4	76562	281
C5	76875	843
E4	76875	843
C3	76875	312
G3	77187	312
C4	77500	1125
E4	77812	281
C5	77812	281
G4	78125	281
E5	78437	281
E4	78437	281
G5	78750	562
C3	78750	312
G3	79062	312
G5	79375	281
C4	79375	1125
G5	79687	281
C5	79687	281
E4	79687	281
E5	80000	281
G4	80000	281
G5	80312	281
E4	80312	281
A5	80625	562
A2	80625	312
E3	80937	312
A5	81250	281
A3	81250	1125
E5	81562	562
C4	81562	843
E4	81562	843
A4	81562	843
D5	82187	281
C5	82500	562
F2	82500	312
C3	82812	312
C5	83125	281
F3	83125	1125
D5	83437	562
A3	83437	562
F4	83437	562
G5	84062	281
C4	84062	281
E5	84375	937
C3	84375	312
G3	84687	312
C4	85000	1125
E5	85312	281
C5	85312	281
E4	85312	281
G4	85625	281
E5	85937	281
E4	85937	281
G5	86250	843
C3	86250	312
G3	86562	312
C4	86875	1125
G5	87187	281
C5	87187	281
E4	87187	281
E5	87500	281
G4	87500	281
G5	87812	281
E4	87812	281
A5	88125	562
A2	88125	312
E3	88437	312
A5	88750	281
A3	88750	1125
E5	89062	562
C4	89062	281
A4	89062	281
E4	89375	281
D5	89687	281
C4	89687	281
C5	90000	562
F2	90000	312
C3	90312	312
C5	90625	281
F3	90625	281
D5	90937	562
G2	90937	312
D3	91250	312
E5	91562	281
G3	91562	281
D5	91875	281
C3	91875	312
C5	92187	562
G3	92187	312
C4	92500	1125
C5	92812	281
C5	92812	281
E4	92812	281
G4	93125	281
A4	93437	140
E4	93437	281
A4	93593	140
C5	93750	562
F2	93750	312
C3	94062	312
C5	94375	281
A3	94375	281
C4	94375	281
F4	94375	281
F3	94375	281
D5	94687	281
G2	94687	312
D5	95000	281
D3	95000	312
G5	95312	281
B3	95312	281
D4	95312	281
G4	95312	281
G3	95312	281
E5	95625	937
C3	95625	312
G3	95937	312
C4	96250	1125
E5	96562	281
C5	96562	281
E4	96562	281
G4	96875	281
E5	97187	140
E4	97187	281
G5	97343	140
A5	97500	562
F2	97500	312
C3	97812	312
G5	98125	281
A3	98125	281
C4	98125	281
F4	98125	281
F3	98125	281
A5	98437	281
G2	98437	312
G5	98750	281
D3	98750	312
D5	99062	281
B3	99062	281
D4	99062	281
G4	99062	281
G3	99062	281
E5	99375	843
C3	99375	312
G3	99687	312
C4	100000	1125
C5	100312	281
E4	100312	281
G4	100625	281
C5	100937	281
E4	100937	281
D5	101250	562
D3	101250	312
A3	101562	312
C5	101875	281
D4	101875	1125
D5	102187	562
F4	102187	281
A4	102500	281
A4	102812	281
D5	102812	281
D5	103125	562
D3	103125	312
A3	103437	312
E5	103750	281
D4	103750	1125
D5	104062	562
D5	104062	281
A4	104375	281
C5	104687	281
F4	104687	281
D5	105000	281
F2	105000	312
D5	105312	281
C3	105312	312
D5	105625	281
F3	105625	1125
D5	105937	281
A3	105937	281
F4	105937	281
E5	106250	281
C4	106250	281
A5	106562	281
A3	106562	281
G5	106875	1875
G2	106875	312
D3	107187	312
G3	107500	1125
B3	107812	281
G4	107812	281
D4	108125	281
B3	108437	281
G5	108750	1687
G2	108750	312
D3	109062	312
G3	109375	1125
B3	109687	281
G4	109687	281
D4	110000	281
B3	110312	281
G5	110625	625
C3	110625	312
G3	110937	312
G5	111250	281
C4	111250	1125
G5	111562	281
C5	111562	281
E4	111562	281
E5	111875	281
G4	111875	281
G5	112187	281
E4	112187	281
A5	112500	562
A2	112500	312
E3	112812	312
A5	113125	281
A3	113125	1125
E5	113437	562
C4	113437	843
E4	113437	843
A4	113437	843
D5	114062	281
C5	114375	562
F2	114375	312
C3	114687	312
C5	115000	281
F3	115000	1125
D5	115312	562
A3	115312	562
F4	115312	562
G5	115937	281
C4	115937	281
E5	116250	937
C3	116250	312
G3	116562	312
C4	116875	1125
E5	117187	281
E4	117187	281
C5	117187	281
G4	117500	281
E5	117812	281
E4	117812	281
G5	118125	843
C3	118125	312
G3	118437	312
C4	118750	1125
G5	119062	281
C5	119062	281
E4	119062	281
E5	119375	281
G4	119375	281
G5	119687	281
E4	119687	281
A5	120000	562
A2	120000	312
E3	120312	312
A5	120625	281
A3	120625	1125
E5	120937	562
C4	120937	843
E4	120937	843
A4	120937	843
D5	121562	281
C5	121875	562
F2	121875	312
C3	122187	312
A4	122500	281
F3	122500	281
D5	122812	562
G2	122812	312
D3	123125	312
E5	123437	281
G3	123437	281
D5	123750	281
C3	123750	312
C5	124062	562
G3	124062	312
C4	124375	1125
C5	124687	281
C5	124687	281
E4	124687	281
G4	125000	281
E5	125312	281
E4	125312	281
G5	125625	625
C3	125625	312
G3	125937	312
G5	126250	281
C4	126250	1125
G5	126562	281
C5	126562	281
E4	126562	281
E5	126875	281
G4	126875	281
G5	127187	281
E4	127187	281
A5	127500	562
A2	127500	312
E3	127812	312
A5	128125	281
A3	128125	1125
E5	128437	562
C4	128437	843
E4	128437	843
A4	128437	843
D5	129062	281
C5	129375	562
F2	129375	312
C3	129687	312
C5	130000	281
A3	130000	281
C4	130000	281
F4	130000	281
F3	130000	281
D5	130312	562
G2	130312	312
D3	130625	312
G5	130937	281
B3	130937	281
D4	130937	281
G4	130937	281
G3	130937	281
E5	131250	937
C3	131250	312
G3	131562	312
C4	131875	1125
E5	132187	281
C5	132187	281
E4	132187	281
G4	132500	281
E5	132812	281
E4	132812	281
G5	133125	843
C3	133125	312
G3	133437	312
C4	133750	1125
G5	134062	281
C5	134062	281
E4	134062	281
E5	134375	281
G4	134375	281
G5	134687	281
E4	134687	281
A5	135000	562
A2	135000	312
E3	135312	312
A5	135625	281
A3	135625	1125
E5	135937	562
C4	135937	843
E4	135937	843
A4	135937	843
D5	136562	281
C5	136875	562
F2	136875	312
C3	137187	312
A4	137500	281
F3	137500	281
D5	137812	562
G2	137812	312
D3	138125	312
E5	138437	281
G3	138437	281
D5	138750	281
C3	138750	312
C5	139062	625
G3	139062	312
C4	139375	1125
C5	139687	281
C5	139687	281
E4	139687	281
G4	140000	281
A4	140312	140
E4	140312	281
A4	140468	140
C5	140625	562
F2	140625	312
C3	140937	312
C5	141250	281
A3	141250	281
C4	141250	281
F4	141250	281
F3	141250	281
D5	141562	281
G2	141562	312
D5	141875	281
D3	141875	312
G5	142187	281
B3	142187	281
D4	142187	281
G4	142187	281
G3	142187	281
E5	142500	937
C3	142500	312
G3	142812	312
C4	143125	1125
E5	143437	281
C5	143437	281
E4	143437	281
G4	143750	281
E5	144062	140
E4	144062	281
G5	144218	140
A5	144375	562
F2	144375	312
C3	144687	312
G5	145000	281
A3	145000	281
C4	145000	281
F4	145000	281
F3	145000	281
A5	145312	281
G2	145312	312
G5	145625	281
D3	145625	312
D5	145937	281
B3	145937	281
D4	145937	281
G4	145937	281
G3	145937	281
E5	146250	843
C3	146250	312
G3	146562	312
C4	146875	1125
C5	147187	281
E4	147187	281
G4	147500	281
A4	147812	281
E4	147812	281
D5	148125	562
D3	148125	312
A3	148437	312
C5	148750	281
D4	148750	1125
D5	149062	562
F4	149062	281
A4	149375	281
A4	149687	281
D5	149687	281
D5	150000	562
D3	150000	312
A3	150312	312
E5	150625	281
D4	150625	1125
D5	150937	562
D5	150937	281
A4	151250	281
C5	151562	281
F4	151562	281
D5	151875	281
F2	151875	312
D5	152187	281
C3	152187	312
D5	152500	281
F3	152500	1125
D5	152812	281
A3	152812	281
F4	152812	281
E5	153125	281
C4	153125	281
A5	153437	281
A3	153437	281
G5	153750	1875
G2	153750	312
D3	154062	312
G3	154375	1125
B3	154687	281
G4	154687	281
D4	155000	281
B3	155312	281
G5	155625	1687
G2	155625	312
D3	155937	312
G3	156250	1125
B3	156562	281
G4	156562	281
D4	156875	281
B3	157187	281
B3	157500	1687
D4	157500	1687
G4	157500	1687
G3	157500	1687
G2	157500	1687
C5	159375	843
G3	160937	281
C4	161250	843
C3	161250	312
G3	161562	312
C4	161875	1125
D4	162187	562
E4	162187	562
E4	162812	281
G4	162812	281
G4	163125	281
E2	163125	312
E4	163437	281
B2	163437	312
E4	163750	312
E3	163750	1125
E4	164062	562
G3	164062	843
A3	164687	281
C4	165000	843
F2	165000	312
C3	165312	312
F3	165625	1125
D4	165937	312
A3	165937	843
C4	165937	843
F4	165937	843
C4	166250	312
A3	166562	281
G3	166875	843
G2	166875	312
D3	167187	312
F3	167500	1125
B3	167812	843
D4	167812	843
G4	167812	843
G3	168437	281
C4	168750	843
C3	168750	312
G3	169062	312
C4	169375	1125
D4	169687	562
E4	169687	281
C5	169687	281
G4	170000	281
E4	170312	281
E4	170312	281
A4	170625	281
E2	170625	312
E4	170937	281
B2	170937	312
G4	171250	312
E3	171250	1125
G4	171562	562
G3	171562	843
B3	171562	843
E4	171562	843
E4	172187	281
C4	172500	562
F2	172500	312
C3	172812	312
C4	173125	281
F3	173125	1125
D4	173437	562
A3	173437	281
C4	173750	281
G4	174062	281
F4	174062	281
E4	174375	281
G2	174375	312
D4	174687	625
D3	174687	312
G3	175000	1125
D4	175312	281
B3	175312	281
G4	175312	281
D4	175625	281
E4	175937	281
B3	175937	281
G4	176250	843
E2	176250	312
B2	176562	312
E3	176875	1125
G4	177187	281
B3	177187	281
G4	177187	281
E4	177500	281
E4	177500	281
G4	177812	281
G4	177812	281
A4	178125	281
A2	178125	312
C5	178437	281
E3	178437	312
A4	178750	312
A3	178750	1125
A4	179062	562
C4	179062	843
E4	179062	843
A4	179062	843
E4	179687	281
D4	180000	562
F2	180000	312
C3	180312	312
C4	180625	281
F3	180625	1125
D4	180937	562
A3	180937	843
E4	181562	281
E4	181875	843
C3	181875	312
G3	182187	312
C4	182500	1125
C5	182812	281
E4	182812	281
G4	183125	281
E4	183437	281
E4	183437	281
G4	183750	843
E2	183750	312
B2	184062	312
E3	184375	1125
G3	184687	843
B3	184687	843
E4	184687	843
E4	185000	281
E4	185312	281
D4	185625	281
F2	185625	312
C4	185937	281
C3	185937	312
C4	186250	312
F3	186250	1125
C4	186562	562
A3	186562	843
C4	186562	843
F4	186562	843
G3	187187	281
D4	187500	562
G2	187500	281
D3	187812	281
C4	188125	281
G3	188125	1125
E4	188437	562
B3	188437	281
G4	188437	281
D4	188750	281
D4	189062	281
B3	189062	281
C4	189375	1875
C3	189375	312
G3	189687	312
C4	190000	1125
E4	190312	281
G4	190625	281
C5	190937	281
C4	191250	562
E4	191250	843
G4	191250	843
C5	191250	843
C4	192187	843
G4	192187	843
E5	192812	281
G5	193125	562
C3	193125	312
G3	193437	312
G5	193750	281
C4	193750	1125
G5	194062	281
E4	194062	281
C5	194062	281
E5	194375	281
G4	194375	281
G5	194687	281
E4	194687	281
A5	195000	562
A2	195000	312
E3	195312	312
A5	195625	281
A3	195625	1125
E5	195937	562
C4	195937	843
E4	195937	843
A4	195937	843
D5	196562	281
C5	196875	562
F2	196875	312
C3	197187	312
C5	197500	281
F3	197500	1125
D5	197812	562
A3	197812	562
F4	197812	562
G5	198437	281
C4	198437	281
E5	198750	937
C3	198750	312
G3	199062	312
C4	199375	1125
E5	199687	281
C5	199687	281
E4	199687	281
G4	200000	281
E5	200312	281
E4	200312	281
G5	200625	843
C3	200625	312
G3	200937	312
C4	201250	1125
G5	201562	281
E4	201562	281
C5	201562	281
E5	201875	281
G4	201875	281
G5	202187	281
E4	202187	281
A5	202500	562
A2	202500	312
E3	202812	312
A5	203125	281
A3	203125	1125
E5	203437	562
C4	203437	281
A4	203437	281
E4	203750	281
D5	204062	281
C4	204062	281
C5	204375	562
F2	204375	312
C3	204687	312
C5	205000	281
F3	205000	281
D5	205312	562
G2	205312	312
D3	205625	312
E5	205937	281
G3	205937	281
D5	206250	281
C3	206250	312
C5	206562	562
G3	206562	312
C4	206875	1125
C5	207187	281
C5	207187	281
E4	207187	281
G4	207500	281
E5	207812	281
E4	207812	281
G5	208125	625
C3	208125	312
G3	208437	312
G5	208750	281
C4	208750	1125
G5	209062	281
E4	209062	281
C5	209062	281
E5	209375	281
G4	209375	281
G5	209687	281
E4	209687	281
A5	210000	562
A2	210000	312
E3	210312	312
A5	210625	281
A3	210625	1125
E5	210937	562
C4	210937	843
E4	210937	843
A4	210937	843
D5	211562	281
C5	211875	562
F2	211875	312
C3	212187	312
C5	212500	281
A3	212500	281
C4	212500	281
F4	212500	281
F3	212500	281
D5	212812	562
G2	212812	312
D3	213125	312
G5	213437	281
B3	213437	281
D4	213437	281
G4	213437	281
G3	213437	281
E5	213750	937
C3	213750	312
G3	214062	312
C4	214375	1125
E5	214687	281
C5	214687	281
E4	214687	281
G4	215000	281
E5	215312	281
E4	215312	281
G5	215625	843
C3	215625	312
G3	215937	312
C4	216250	1125
G5	216562	281
E4	216562	281
C5	216562	281
E5	216875	281
G4	216875	281
G5	217187	281
E4	217187	281
A5	217500	562
A2	217500	312
E3	217812	312
A5	218125	281
A3	218125	1125
E5	218437	562
C4	218437	281
A4	218437	281
E4	218750	281
D5	219062	281
C4	219062	281
C5	219375	562
F2	219375	312
C3	219687	312
C5	220000	281
F3	220000	281
D5	220312	562
G2	220312	312
D3	220625	312
E5	220937	281
G3	220937	281
D5	221250	281
C3	221250	312
C5	221562	625
G3	221562	312
C4	221875	1125
C5	222187	843
E4	222187	281
C5	222187	281
G4	222500	281
E4	222812	281
E4	223125	1687
G4	223125	1687
C5	223125	1687
C2	223125	1687
C3	223125	1687
