F#5	996	299
B5	1328	299
A#5	1661	299
F#5	1993	299
B4	2325	996
E3	2657	1010
B3	2990	638
F#5	3322	299
G#4	3322	299
C#5	3654	664
F#3	3986	1328
D#5	4318	299
C#4	4318	982
E5	4651	299
A#4	4651	598
D#5	4983	299
B2	5315	2671
F#3	5647	1315
C#4	5980	299
B4	6312	299
B3	6312	1010
D#5	6519	423
F#5	6561	382
B5	6602	340
D#4	6644	1342
A#5	6976	299
C#5	6976	299
F#3	6976	996
F#5	7308	299
D#5	7308	299
B4	7308	299
B3	7308	664
B4	7641	299
F#4	7641	299
E3	7973	1328
B3	8305	996
F#5	8637	299
G#4	8637	299
C#5	8970	299
F#4	8970	299
F#3	9302	1328
D#5	9634	299
F#4	9634	299
E5	9966	299
G#4	9966	299
D#5	10298	299
F#4	10298	299
B2	10631	1634
F#3	10963	299
C#4	11295	970
E5	11503	423
F#5	11565	361
F#3	11627	664
C#6	11960	299
B5	12292	299
A#5	12624	299
C#4	12624	598
A#3	12624	598
G3	12624	598
D#3	12624	598
B5	12956	664
B2	13289	1315
F#3	13621	299
C#6	13953	299
B3	13953	299
D#6	14285	664
F#4	14285	299
F#2	14617	1315
B5	14950	664
B2	14950	299
F#3	15282	299
G#5	15489	1121
B5	15552	1058
F#4	15614	299
E2	15946	1342
B2	16279	299
A#5	16611	299
F#3	16611	299
B5	16943	664
E4	16943	299
E3	16943	299
D#2	17275	1302
F#5	17607	897
D#5	17607	897
A#4	17607	897
D#4	17607	299
D#3	17607	299
A#3	17940	299
C#3	17940	299
B3	18272	299
B2	18272	299
F#5	18604	299
C#2	18604	2657
E5	18936	299
G#2	18936	2325
D#5	19269	299
C#3	19269	1967
C#5	19601	664
G#3	19601	664
B4	20265	897
E4	20265	897
E4	21262	897
G#4	21262	897
B4	21262	897
C#4	21262	897
B3	21262	897
F#3	21262	897
B2	21262	897
C#5	22259	1794
F#4	22259	1794
D#4	22259	1794
C#4	22259	1794
F#3	22259	1794
B2	22259	1794
G#2	24252	2643
B3	24418	166
B3	24584	166
F#3	24584	299
A#3	24750	166
B3	24916	299
B3	24916	299
F#3	25249	664
B3	25415	166
B3	25581	166
A#3	25747	166
B3	25913	332
D#3	25913	299
F#3	26245	299
C#4	26578	332
E3	26578	299
D#2	26910	2657
A#3	27076	166
A#3	27242	166
D#3	27242	332
A3	27408	166
A#3	27574	332
F#3	27574	332
A#3	27906	996
A#3	28073	166
A#3	28239	166
A3	28405	166
A#3	28571	332
F#3	28903	332
B3	29235	332
D#3	29235	332
E2	29568	2657
E3	29900	1328
G#3	30232	332
B3	30564	332
D#4	30896	332
C#4	31229	332
G#3	31229	332
B3	31561	332
E3	31561	332
D#4	31893	664
D#3	31893	332
B2	32225	2657
E4	32558	166
F#3	32558	332
D#4	32724	166
B3	32890	332
C#4	33222	1661
F#4	33554	299
B3	33886	299
E4	33886	664
D#4	34219	664
F#3	34551	299
C#4	34551	498
B3	34883	166
G#2	34883	664
B3	35049	332
F#3	35215	332
A#3	35381	166
B3	35548	332
G#2	35880	664
B3	36046	332
A#3	36378	166
B3	36544	332
D#3	36544	332
F#3	36544	332
C#4	37209	332
D#3	37209	332
D#2	37541	2657
A#3	37707	332
D#3	37873	332
F#3	37873	332
G#3	38039	166
A#3	38205	332
F#3	38538	664
A#3	38704	332
G#3	39036	166
A#3	39202	332
F#3	39202	299
D#3	39202	332
B3	39867	332
D#3	39867	332
E2	40199	2657
F#3	40531	664
G#3	40863	332
B3	41195	332
G#3	41195	332
E3	41195	332
D#4	41528	332
G#3	41528	332
E3	41528	332
C#4	41860	332
G#3	41860	332
E3	41860	332
B3	42192	332
G#3	42192	332
E3	42192	332
B3	42524	332
D#3	42524	332
B2	42857	664
B3	43189	332
F#4	43189	332
B2	43853	664
B3	43853	332
C#4	43853	332
B3	44518	332
D#4	44788	361
G#4	44850	332
C#4	44850	598
A#4	45182	299
B4	45514	332
B2	45514	1993
B4	45847	332
F#3	45847	664
B4	46179	332
B3	46179	664
B4	46511	332
D#4	46511	664
B4	46843	332
F#3	47175	664
G#4	47508	332
B3	47508	664
B2	47508	664
A#4	47840	332
B4	48172	332
E3	48172	664
E2	48172	2657
B4	48504	332
