F#2	0	357
F#2	0	357
F#3	357	357
F#3	357	357
C#4	714	357
C#4	714	357
A3	1071	357
A3	1071	357
A2	1428	357
A2	1428	357
D3	1785	357
D3	1785	357
D4	2142	357
D4	2142	357
A3	2499	357
A3	2499	357
A2	2857	357
A2	2857	357
E3	3214	357
E3	3214	357
C#4	3571	357
C#4	3571	357
A3	3928	357
A2	3928	357
A3	3928	357
A2	3928	357
G#3	4285	357
E2	4285	357
G#3	4285	357
E2	4285	357
A3	4642	357
A3	4642	357
B3	4999	357
B3	4999	357
E3	5357	357
E3	5357	357
F#2	5714	357
F#2	5714	357
F#3	6071	357
F#3	6071	357
C#4	6428	357
C#4	6428	357
A3	6785	357
A3	6785	357
A2	7142	357
A2	7142	357
D3	7499	357
D3	7499	357
D4	7857	357
D4	7857	357
A3	8214	357
A3	8214	357
A2	8571	357
A2	8571	357
E3	8928	357
E3	8928	357
C#4	9285	357
C#4	9285	357
A3	9642	357
A2	9642	357
A3	9642	357
A2	9642	357
G#3	9999	357
E2	9999	357
G#3	9999	357
E2	9999	357
A3	10357	357
A3	10357	357
B3	10714	357
B3	10714	357
E3	11071	357
E3	11071	357
F#2	11428	357
F#2	11428	357
C#5	11785	357
F#3	11785	357
F#3	11785	357
C#5	12142	357
C#4	12142	357
C#4	12142	357
F#5	12499	178
A3	12499	357
A3	12499	357
F#5	12678	1249
A2	12857	357
A2	12857	357
B4	13214	357
D3	13214	357
D3	13214	357
B4	13571	1964
D4	13571	357
D4	13571	357
C#5	13928	178
A3	13928	357
A3	13928	357
C#5	14107	1428
A2	14285	357
A2	14285	357
E3	14642	357
E3	14642	357
C#4	14999	357
C#4	14999	357
A3	15357	357
A2	15357	357
A3	15357	357
A2	15357	357
G#3	15714	357
E2	15714	357
G#3	15714	357
E2	15714	357
A3	16071	357
A3	16071	357
B3	16428	357
B3	16428	357
E3	16785	357
E3	16785	357
F#2	17142	357
F#2	17142	357
C#5	17499	357
F#3	17499	357
F#3	17499	357
C#5	17857	357
C#4	17857	357
C#4	17857	357
F#5	18214	178
A3	18214	357
A3	18214	357
F#5	18392	535
A2	18571	357
A2	18571	357
E5	18928	178
D3	18928	357
D3	18928	357
E5	19107	446
D4	19285	357
D4	19285	357
D5	19642	178
A3	19642	357
A3	19642	357
C#5	19821	1428
A2	19999	357
A2	19999	357
E3	20357	357
E3	20357	357
C#4	20714	357
C#4	20714	357
A3	21071	357
A2	21071	357
A3	21071	357
A2	21071	357
G#3	21428	357
E2	21428	357
G#3	21428	357
E2	21428	357
A3	21785	357
A3	21785	357
B3	22142	357
B3	22142	357
E3	22499	357
E3	22499	357
F#2	22857	357
F#2	22857	357
C#5	23214	357
F#3	23214	357
F#3	23214	357
C#5	23571	357
C#4	23571	357
C#4	23571	357
F#5	23928	624
A3	23928	357
A3	23928	357
A2	24285	357
A2	24285	357
B4	24642	357
D3	24642	357
D3	24642	357
B4	24999	1964
D4	24999	357
D4	24999	357
C#5	25357	1607
A3	25357	357
A3	25357	357
A2	25714	357
A2	25714	357
E3	26071	357
E3	26071	357
C#4	26428	357
C#4	26428	357
A3	26785	357
A2	26785	357
A3	26785	357
A2	26785	357
G#3	27142	357
E2	27142	357
G#3	27142	357
E2	27142	357
A3	27499	357
A3	27499	357
B3	27857	357
B3	27857	357
E3	28214	357
E3	28214	357
F#2	28571	357
F#2	28571	357
C#5	28928	357
F#3	28928	357
F#3	28928	357
C#5	29285	714
C#4	29285	357
C#4	29285	357
A4	29642	1339
A3	29642	714
A3	29642	714
D5	29999	357
D5	30357	178
D3	30357	357
D3	30357	357
D5	30535	446
D4	30714	357
D4	30714	357
C#5	31071	1607
A3	31071	357
A3	31071	357
A4	31428	1249
A2	31428	357
A2	31428	357
E3	31785	357
E3	31785	357
C#4	32142	357
C#4	32142	357
A3	32499	357
A2	32499	357
A3	32499	357
A2	32499	357
G#3	32857	357
E2	32857	357
G#3	32857	357
E2	32857	357
A3	33214	357
A3	33214	357
B3	33571	624
B3	33571	624
F#2	34285	357
F#2	34285	357
C#5	34642	357
F#4	34642	3571
F#3	34642	357
F#3	34642	357
C#4	34821	3392
C#5	34999	357
A3	34999	267
C#3	34999	267
A3	34999	267
C#3	34999	267
F#3	35267	89
C#3	35267	89
F#3	35267	89
C#3	35267	89
F#5	35357	178
A3	35357	357
A3	35357	357
F#5	35535	1249
A2	35714	357
A2	35714	357
B4	36071	357
D3	36071	357
D3	36071	357
B4	36428	1964
D4	36428	357
D4	36428	357
C#5	36785	178
A3	36785	357
A3	36785	357
C#5	36964	1428
A2	37142	357
A2	37142	357
E3	37499	357
E3	37499	357
C#4	37857	357
C#4	37857	357
A3	38214	357
A2	38214	357
A3	38214	357
A2	38214	357
G#3	38571	357
E2	38571	357
G#3	38571	357
E2	38571	357
A3	38928	357
A3	38928	357
B3	39285	357
B3	39285	357
E3	39642	357
E3	39642	357
F#2	39999	357
F#2	39999	357
C#5	40357	357
F#4	40357	2053
F#3	40357	357
F#3	40357	357
C#4	40535	1874
C#5	40714	357
A3	40714	267
C#3	40714	267
A3	40714	267
C#3	40714	267
F#3	40982	89
C#3	40982	89
F#3	40982	89
C#3	40982	89
F#5	41071	178
A3	41071	357
A3	41071	357
F#5	41249	535
A2	41428	357
A2	41428	357
E5	41785	178
D3	41785	357
D3	41785	357
E5	41964	446
D4	42142	357
D4	42142	357
D5	42499	178
A3	42499	357
A3	42499	357
C#5	42678	1428
A2	42857	357
A2	42857	357
E3	43214	357
E3	43214	357
C#4	43571	357
C#4	43571	357
A3	43928	357
A2	43928	357
A3	43928	357
A2	43928	357
G#3	44285	357
E2	44285	357
G#3	44285	357
E2	44285	357
A3	44642	357
A3	44642	357
B3	44999	357
B3	44999	357
E3	45357	357
E3	45357	357
F#2	45714	357
F#2	45714	357
C#5	46071	357
F#4	46071	1339
F#3	46071	357
F#3	46071	357
C#4	46249	1160
C#5	46428	357
A3	46428	267
C#3	46428	267
A3	46428	267
C#3	46428	267
F#3	46696	89
C#3	46696	89
F#3	46696	89
C#3	46696	89
F#5	46785	624
A3	46785	357
A3	46785	357
A2	47142	357
A2	47142	357
B4	47499	357
D3	47499	357
D3	47499	357
B4	47857	1964
D4	47857	357
D4	47857	357
C#5	48214	1607
A3	48214	357
A3	48214	357
A2	48571	357
A2	48571	357
E3	48928	357
E3	48928	357
C#4	49285	357
C#4	49285	357
A3	49642	357
A2	49642	357
A3	49642	357
A2	49642	357
G#3	49999	357
E2	49999	357
G#3	49999	357
E2	49999	357
A3	50357	357
A3	50357	357
B3	50714	357
B3	50714	357
E3	51071	357
E3	51071	357
F#2	51428	357
F#2	51428	357
C#5	51785	357
F#4	51785	2053
F#3	51785	357
F#3	51785	357
C#4	51964	1874
C#5	52142	357
A3	52142	267
C#3	52142	267
A3	52142	267
C#3	52142	267
F#3	52410	89
C#3	52410	89
F#3	52410	89
C#3	52410	89
A4	52499	357
A3	52499	357
A3	52499	357
D5	52857	357
D5	53214	178
D3	53214	357
D3	53214	357
D5	53392	446
